2020-11-17 00:42:28,29.206
2020-11-17 00:42:29,29.206
2020-11-17 00:42:30,29.206
2020-11-17 02:51:49,29.693
2020-11-17 02:51:50,28.719
2020-11-17 02:51:51,28.232
2020-11-17 02:51:52,28.232
2020-11-17 02:51:53,27.745
2020-11-17 02:51:54,28.232
2020-11-17 02:51:55,27.745
2020-11-17 02:51:56,26.771
2020-11-17 02:51:57,28.232
2020-11-17 02:51:58,28.719
2020-11-17 02:51:59,27.745
